i,source_file,json_path,artifact,artifact_family,key,pair_key,source_endpoints,source_pair,context_context_ladder,context_is_target_foundation_packet,source_root_slot,source_limit_transition,source_side_gap_signature,nonfoundation_packet_keys,broken_ladder,phase_ladder_values,inside_moving_endpoint,outside_moving_endpoint,anchor,root
208,g900_six_nine_source_like_endpoint_contrast_inspection_033.v1.json,$.target_rows_first_30[27],g900_six_nine_foundation_packet_broader_origin_selector_009.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,,,,
209,g900_six_nine_source_like_endpoint_contrast_inspection_033.v1.json,$.target_rows_first_30[28],g900_six_nine_foundation_packet_broader_origin_selector_009.v1.json,six_nine,source_pair,06_09,,06_09,,,3,23->24,,,"[3, 9, 6, 12]",,6,,,
210,g900_six_nine_source_like_endpoint_contrast_inspection_033.v1.json,$.target_rows_first_30[29],g900_six_nine_foundation_packet_broader_origin_selector_009.v1.json,six_nine,source_pair,06_09,,06_09,,,6,23->24,,,"[3, 9, 6, 12]",,9,,,
211,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[0],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
212,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[1],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
213,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[2],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
214,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[3],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
215,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[4],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
216,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[5],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
217,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[6],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
218,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[7],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
219,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[8],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
220,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[9],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
221,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[10],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
222,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[11],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
223,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[12],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
224,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[13],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
225,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[14],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
226,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[15],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
227,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[16],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
228,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[17],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
229,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[18],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
230,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[19],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
231,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[20],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
232,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[21],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
233,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[22],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
234,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[23],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
235,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[24],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
236,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[25],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
237,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[26],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
238,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[27],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
239,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[28],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
240,g900_six_nine_target_only_signature_selector_037.v1.json,$.selected_rows_first_30[29],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 9, 6, 12]",9,,,
241,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.ladder_surface.sample_targets_first_10[1],g900_six_nine_native_fork_law_probe_001.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
242,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.ladder_surface.sample_targets_first_10[2],g900_six_nine_return_span_carrier_variable_scout_014.v1.json,six_nine,context.packet.source_endpoints,06_09,,,,,,,,,,,,,,
243,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[0],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_pair,06_09,,06_09,,,,23->24,,,"[3, 9, 6, 12]",,6,,,
244,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[1],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
245,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[2],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_pair,06_09,,06_09,,,,23->24,,,"[3, 9, 6, 12]",,6,,,
246,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[3],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_pair,06_09,,06_09,,,,23->24,,,"[3, 9, 6, 12]",,6,,,
247,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[4],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
248,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[5],g900_six_nine_residual_360_manual_row_microscope_022.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
249,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[6],g900_six_nine_residual_360_manual_row_microscope_022.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
250,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[7],g900_six_nine_residual_360_packet_shape_collapse_023.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
251,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[8],g900_six_nine_residual_360_packet_shape_collapse_023.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
252,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.residual_surface.sample_targets_first_10[9],g900_six_nine_residual_shape_upstream_provenance_024.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
253,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_gap_surface.sample_targets_first_10[5],g900_six_nine_foundation_packet_context_contrast_010.v1.json,six_nine,context.source_endpoints,06_09,,,,,,,,,,,,,,
254,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[0],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
255,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[1],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
256,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[2],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
257,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[3],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
258,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[4],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
259,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[5],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
260,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[6],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
261,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[7],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
262,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[8],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
263,g900_six_nine_target_only_source_family_signature_036.v1.json,$.target_only_family_inspection.source_geometry_surface.sample_targets_first_10[9],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
264,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.ladder_surface.sample_targets[1],g900_six_nine_native_fork_law_probe_001.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
265,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.ladder_surface.sample_targets[2],g900_six_nine_return_span_carrier_variable_scout_014.v1.json,six_nine,context.packet.source_endpoints,06_09,,,,,,,,,,,,,,
266,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[0],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_pair,06_09,,06_09,,,,23->24,,,"[3, 9, 6, 12]",,6,,,
267,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[1],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
268,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[2],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_pair,06_09,,06_09,,,,23->24,,,"[3, 9, 6, 12]",,6,,,
269,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[3],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_pair,06_09,,06_09,,,,23->24,,,"[3, 9, 6, 12]",,6,,,
270,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[4],g900_six_nine_residual_360_after_phase3_anatomy_021.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
271,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[5],g900_six_nine_residual_360_manual_row_microscope_022.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
272,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[6],g900_six_nine_residual_360_manual_row_microscope_022.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
273,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[7],g900_six_nine_residual_360_packet_shape_collapse_023.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
274,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[8],g900_six_nine_residual_360_packet_shape_collapse_023.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
275,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.residual_surface.sample_targets[9],g900_six_nine_residual_shape_upstream_provenance_024.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",,,,,,,,,,6,,,
276,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_gap_surface.sample_targets[5],g900_six_nine_foundation_packet_context_contrast_010.v1.json,six_nine,context.source_endpoints,06_09,,,,,,,,,,,,,,
277,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[0],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
278,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[1],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
279,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[2],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
280,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[3],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
281,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[4],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
282,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[5],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
283,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[6],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
284,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[7],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
285,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[8],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
286,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_geometry_surface.sample_targets[9],g900_six_nine_source_geometry_field_origin_inventory_005.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"9,11",,,"[3, 6, 9, 12]",6,,,
287,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[0],g900-six-nine-ladder-3-6-9-12-source-derivation-audit-001.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
288,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[1],g900-six-nine-ladder-3-6-9-12-source-derivation-audit-001.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 6, 9, 12]",9,,,
289,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[2],g900-six-nine-ladder-3-6-9-12-source-derivation-audit-001.v1.json,six_nine,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
290,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[3],g900-six-nine-ladder-3-6-9-12-source-derivation-audit-001.v1.json,six_nine,source_pair,06_09,"[6, 9]",06_09,,,,23->24,"[9,11]",,"[3, 9, 6, 12]","[3, 9, 6, 12]",6,,,
291,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[4],g900_all_phase_ladder_spectrum_audit_001.v1.json,ladder,source_pair,06_09,"[6, 9]",06_09,,,,23->24,,,,"[3, 6, 9, 12]",6,,,
292,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[5],g900_all_phase_ladder_spectrum_audit_001.v1.json,ladder,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,,,,"[3, 6, 9, 12]",6,,,
293,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[6],g900_all_phase_ladder_spectrum_audit_001.v1.json,ladder,source_pair,06_09,"[6, 9]",06_09,,,,23->24,,,,"[3, 6, 9, 12]",6,,,
294,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[7],g900_all_phase_ladder_spectrum_audit_001.v1.json,ladder,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,,,,"[3, 6, 9, 12]",6,,,
295,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[8],g900_all_phase_ladder_spectrum_audit_001.v1.json,ladder,source_pair,06_09,"[6, 9]",06_09,,,,23->24,,,,"[3, 9, 6, 12]",9,,,
296,g900_six_nine_true_source_endpoint_family_anatomy_035.v1.json,$.family_summary.source_limit_surface.sample_targets[9],g900_all_phase_ladder_spectrum_audit_001.v1.json,ladder,source_endpoints,06_09,"[6, 9]",06_09,,,,23->24,,,,"[3, 9, 6, 12]",9,,,
297,g900_six_nine_source_construction_contrast_filter_034.v1.json,$.true_source_targets_first_30[24],g900_six_nine_foundation_packet_broader_origin_selector_009.v1.json,six_nine,packet.source_endpoints,06_09,,,,,,,,"[""anchor"", ""source_endpoints"", ""source_limit_start"", ""source_side_gap""]",,,,,,
