source_path,source_file,row_index,row_kind,cluster_term_hits,matched_fields,source_field_term_count,source_field_terms,sample_context,promoted_to_source_law,promoted_to_admission
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,860,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:19 14 19 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,861,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:20 14 20 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,862,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:21 14 21 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,863,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:22 14 22 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,864,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:23 14 23 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,865,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:24 14 24 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,866,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:25 14 25 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,867,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:26 14 26 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,868,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:27 14 27 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,869,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:28 14 28 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,870,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:29 14 29 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,871,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:30 14 30 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,872,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:31 14 31 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,873,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:32 14 32 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,874,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:33 14 33 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,875,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:34 14 34 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,876,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:35 14 35 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,877,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:36 14 36 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,878,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:37 14 37 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,g900_root_smoke_signature_census_001_rows.v1.csv,879,csv_row,rail_internal_slot:05 rail_internal_slot:08 rail_internal_slot:10 rail_internal_slot:14 rail_slot_pair:04_05 rail_slot_pair:05_10 rail_slot_pair:05_14,hit_signature,12,handle:slot_internal_carriers handle:slot_pair_boundary_carriers matched_field:hit_signature row_kind:csv_row source_field_name:hit_signature source_field_name:max_edge_overlap source_field_name:max_vertex_overlap source_field_value:family_signature=slot_internal_carriers:5:4;slot_internal_carriers:5:4;slot_internal_carriers:5:4 source_field_value:hit_signature=slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carri source_field_value:max_edge_overlap=4 source_field_value:max_vertex_overlap=10 source_file:g900_root_smoke_signature_census_001_rows.v1.csv,"14:38 14 38 29 30 18 4 10 29,30,18,4 slot_05_internal_carrier:5:4;slot_08_internal_carrier:5:4;slot_10_internal_carrier:5:4;slot_14_internal_carrier:5:4;slot_pair_05_10_boundary_carrier:10:1;slot_pair_05_14_boundary_carrier:10:1;slot_pair_08_14_boundary_carrie",false,false
